id,username,created_at,lng,lat,text
1520139071150039045,shane40289,Fri Apr 29 20:32:52 +0000 2022,-71.2783885,41.7721045,I have been drafted by the Boston bruins proud to announce
1520139071695298560,nhhssports,Fri Apr 29 20:32:52 +0000 2022,-71.4440805,42.971199,Silvio scores out of the timeout to give @DSBoysLax a 6-4 lead.
1520139071900700672,tmj_OKA_pharm,Fri Apr 29 20:32:52 +0000 2022,-81.3459405,41.2392227,"If you're looking for work in #Streetsboro, OH, check out this #Pharmaceutical job via the link in our bio: Dialysi… https://t.co/K8S5q5rFEy"
1520139072324444160,cduesing74,Fri Apr 29 20:32:52 +0000 2022,-101.226309,44.990973499999996,@ShadowBannedUSA @govkristinoem Get your education from PragerU?
1520139072668196865,tmj_ctm_transp,Fri Apr 29 20:32:52 +0000 2022,-72.6190947,42.0924038,"If you're looking for work in #WestSpringfield, MA, check out this job: https://t.co/pTex7IRfwm #Transportation"
1520139072705945600,tmj_pit_banking,Fri Apr 29 20:32:52 +0000 2022,-80.0117254,40.6958996,"First Commonwealth Bank is looking for teammates like you. See our latest Retail Banking job openings, including ""F… https://t.co/3rRIXrZco0"
1520139074769592320,BakeryBrooklyn,Fri Apr 29 20:32:52 +0000 2022,-117.18394171,34.0426298,"Cheesecake jars in stock at Gerrards Market! Plain, Cherry, and Plain-Sugar Free!705 W. Cypress Ave, Redlands @ G… https://t.co/2gPtqwxLpU"
1520139075101106178,MT_Promotions,Fri Apr 29 20:32:52 +0000 2022,-86.40961,35.84742,We’ll see you all there! Go Blue Raiders!
1520139075222659077,Kameron_Hay,Fri Apr 29 20:32:53 +0000 2022,-90.24782400000001,38.653771,This is crazy
1520139075625312256,maryw5kids,Fri Apr 29 20:32:53 +0000 2022,-71.1593885,42.4895265,"@mariastephanos Good Friday, Maria! I went to college, but didn’t finish.. lol. I prefer a phone call, but sometime… https://t.co/ith2zKRpsz"
1520139074547470337,HewnSpirits,Fri Apr 29 20:32:52 +0000 2022,-75.1270275,40.312803,"Here at Hewn Spirits, we are ready for May and for Strawberry Month at @PeddlersVillage. Stop by our Tasting Room f… https://t.co/gui9CK3ui1"
1520139077751689216,toplessFuneral,Fri Apr 29 20:32:53 +0000 2022,-118.4119065,34.0207895,reminding y’all I made a TikTok for this account 💀 I haven’t posted yet but I want to start!!!
1520139077827366913,realestate_jon,Fri Apr 29 20:32:53 +0000 2022,-81.6539279,30.3038086,That moment when you realize there’s actually a MOBILE HOME encased inside the Flip you’re showing 🤣🤣🤣… https://t.co/YwnXNvZu97
1520139078376865792,BranMan0815,Fri Apr 29 20:32:53 +0000 2022,-80.3452625,27.300765,"@BuschBeer I've already gave a: Boat load of answers already, lol! But here's another 2,699! #boatloadofbusch… https://t.co/dqp9FZgeh7"
1520139078368468993,MattyAldrich,Fri Apr 29 20:32:53 +0000 2022,-76.144423,43.046899,"One hour in on my walk...incase anyone is keeping track @ Syracuse, New York https://t.co/6oiVbOGGkZ"
1520139079660285953,bigd2308,Fri Apr 29 20:32:54 +0000 2022,-84.208466,39.882031,@Reds @mark_kolozsvary I do Cincinnati Reds Highlights https://t.co/jTTpi1lJJJ
1520139079962136577,ReddenDr,Fri Apr 29 20:32:54 +0000 2022,-121.1814715,44.270713,@RockNRoLL_85 Comfortably Numb
1520139080893304832,DaddyRolleda1,Fri Apr 29 20:32:54 +0000 2022,-118.13196400000001,34.17731,@WorldofCordeDnD I love this so much!
1520139081040158720,MassielNH,Fri Apr 29 20:32:54 +0000 2022,-73.9487755,40.655138,"Okay, if you say so!💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳❤❤❤❤❤❤❤❤❤❤😊😊😊😊😊💫💫💫💫💫💫💫💫💫"
1520139080339791872,wmattwells,Fri Apr 29 20:32:54 +0000 2022,-95.253118,38.95326,Weekend road trip with @WVUBaseball! #HailWV https://t.co/VkHES97AKi
1520139081249959937,margaretkibbee,Fri Apr 29 20:32:54 +0000 2022,-91.044925,33.3935995,"@Fucky_Putin I'm inclined to agree. I so wished that the team of Bill Walsh, Jerry Rice, and Joe Montana had kept h… https://t.co/Mxd3ygnBWp"
1520139082369839104,blakerobert20,Fri Apr 29 20:32:54 +0000 2022,-89.5694915,44.900818,Duane Allman’s solo (s) on the live at the Fillmore version of “ You Don’t Love Me “ @RockNRoLL_85 .
1520139082789183497,TheRealSixo617,Fri Apr 29 20:32:54 +0000 2022,-73.022108,41.5665785,@JRyderXclusive Facts bro we only up from here❗️❗️
1520139082810208257,mztanks1,Fri Apr 29 20:32:54 +0000 2022,-81.71830416,41.4040303,I'm at City of Parma in OH https://t.co/XDVyIx1jck
1520139084173303809,the_justinbrock,Fri Apr 29 20:32:55 +0000 2022,-88.74565,34.25336,Good thing I have 6 bathrooms in my house. 🤦‍♂️ #kids #jalapenos #spicy @ Justin Brock https://t.co/1uwrODZoHr
1520139084827545600,DotbFilly,Fri Apr 29 20:32:55 +0000 2022,-118.4119065,34.0207895,This is going to be a lot of fun. Throughout every quarter a group of surprise guests will stop by.
1520139085188272129,guttabluntz,Fri Apr 29 20:32:55 +0000 2022,-118.222017,33.8849685,Everyone wants to see the 🐐
1520139086597693441,emputtu,Fri Apr 29 20:32:55 +0000 2022,-71.2136825,42.3253925,"@_benjvmins_ This thread,is https://t.co/w2Vs5lp5t4"
1520139087310737418,ExileOnEStreet,Fri Apr 29 20:32:55 +0000 2022,-84.3889,33.7566,"Mannequin Pussy @ Atlanta, Georgia https://t.co/Ryn2zshP1j"
1520139088187301893,FF_LeapOfFaith,Fri Apr 29 20:32:56 +0000 2022,-81.8705045,26.551447,The thing you can’t see/hear in this video?@DetroitBeastie asked the question that this answer corresponds to.
1520139088447246336,spikeanselm,Fri Apr 29 20:32:56 +0000 2022,-121.3820915,38.4215345,@MareVegan1111 I’ve been fortunate and only have been in minor to moderate car accidents. So I’m fairly optimistic when I hop in to my car.
1520139088484966401,GMEYungMac,Fri Apr 29 20:32:56 +0000 2022,-121.30042549999999,37.980826,"Support local artist, Hottest Blues artist out, check @KeyonHarris11  live on bandcamp 🎼🎵 https://t.co/Yf3UfouiJw"
1520139088875212804,1ofmanythoughts,Fri Apr 29 20:32:56 +0000 2022,-85.9500505,39.963761000000005,Dude is batshit crazy. No other explanation. #GQPClownShow
1520139090233942016,KliffKenny,Fri Apr 29 20:32:56 +0000 2022,-118.346138,33.914068,"Tripping over my docs wasn’t how I expected to be living at 26, but I love it"
1520139090225684480,purplerageee,Fri Apr 29 20:32:56 +0000 2022,-76.794891,39.368037,somebody point me to the best ass eater
1520139090817171456,DeacPB,Fri Apr 29 20:32:56 +0000 2022,-84.3064885,33.9430725,@RJsModernLife Ok Rickey…
1520139090917838848,RichSlate,Fri Apr 29 20:32:56 +0000 2022,-71.0305415,42.538193,@overtime @obj @FOS @StephStMartin Juliana just fainted when she saw this
1520139091932635136,StarbrightHQ,Fri Apr 29 20:32:56 +0000 2022,-106.632718,35.1170025,@DontWantNoTweet @JimBeaugez @Babyblair518 I'm jealous of myself! I have a couple of general admission tickets to g… https://t.co/PFeRk0Ee4S
1520139092830339073,kdizzy4shizzy,Fri Apr 29 20:32:57 +0000 2022,-81.3677725,28.501678499999997,WWE is straight trippin!!
1520139092264210444,RitaMarieGray1,Fri Apr 29 20:32:57 +0000 2022,-84.191598,39.811221,@pulte Anything would help with my rent it’s 900 but that would go towards rent  notifications always on https://t.co/kqMAqU4BjQ
1520139093950218244,everyEarthquake,Fri Apr 29 20:32:57 +0000 2022,-116.9424973,32.9016685,"USGS reports a M1.77 earthquake, 5km NNW of Lakeside, CA on 4/29/22 @ 20:30:30 UTC https://t.co/UrAOqeLtks #earthquake"
1520139094755627009,Dizzlediime,Fri Apr 29 20:32:57 +0000 2022,-73.8311875,40.6708795,I agree
1520139096135454720,ottovonfad,Fri Apr 29 20:32:57 +0000 2022,-73.9487755,40.655138,Who do we hate on OC?
1520139097339310080,MadelineTV,Fri Apr 29 20:32:58 +0000 2022,-84.212973,33.8503965,@BrianSLSpringer @ZooATL Lol it took a lot of self control
1520139099138580481,gtwillikers,Fri Apr 29 20:32:58 +0000 2022,-80.926628,33.6311395,@magnumCJ Spotted this week in downtown Beaufort SC. So nearby. I’m gonna start carrying salt everywhere I go.
1520139100094750724,QunlayAdewole,Fri Apr 29 20:32:58 +0000 2022,-120.47181,37.316222499999995,@AyomiAkande Much better is the next one gonna be.
1520139101323907073,Matthew59294336,Fri Apr 29 20:32:59 +0000 2022,-73.96277599999999,41.090236000000004,@StriderShinryu @Crunchyroll Really?Odd considering how popular this show is in winter
1520139101181206536,aswanharris_,Fri Apr 29 20:32:59 +0000 2022,-118.2445,34.0564,Wishing @ceo_colbleu. My brotha from another motha a happy birthday.  Help me celebrate his born day by purchasin… https://t.co/LxY0xXi7qa
1520139101797769217,JohnTop79466560,Fri Apr 29 20:32:59 +0000 2022,-88.16155549999999,30.683649,@littlecarroll @JohnMee99580906 @steelers @kennypickett10 Hope he didn't pick up anything on the plain.
1520139103211524096,Afrolatinogod,Fri Apr 29 20:32:59 +0000 2022,-83.804475,27.698681999999998,Ok the whole EP is so good great for dramatic moments and the man is FINE 🤭🤭🤭
1520139103999823872,bballkansas,Fri Apr 29 20:32:59 +0000 2022,-94.77457749999999,38.954341,We deserve all the bad economic news.
1520139104524148737,kyaaa_ma,Fri Apr 29 20:32:59 +0000 2022,-89.87644900000001,32.571032,why is everybody pissing me off 😂😂😂 WHERE THE MF GLOVES ???
1520139104507285504,Chooryuken,Fri Apr 29 20:32:59 +0000 2022,-84.2801945,34.073344000000006,@ScribSSBU I thought this was normal
1520139104700223488,ColleenPaige1,Fri Apr 29 20:33:00 +0000 2022,-83.1738665,32.6782075,Who is paying CHILD  SUPPORT IN RED STATES FORCING WOMEN WHO HAVE  BEEN RAPED? Did I miss that bill from red states… https://t.co/B8nC34bY47
1520139105107075075,crooked_forest,Fri Apr 29 20:33:00 +0000 2022,-79.5657915,43.837104499999995,Could we get perhaps a second storage facility? To store them until the first storage facility was in good repair?
1520139105392381953,country_girlnft,Fri Apr 29 20:33:00 +0000 2022,-81.511232,28.459312500000003,@RijiRaja Yeah baby! Getting official around here 😉 you know you are top of the list baby🥂
1520139105329455105,SirHanceAlot,Fri Apr 29 20:33:00 +0000 2022,-92.1530175,32.526733,@TheBarbersPicks @TailorGang4Ever Also I follow/fade people and share others posts but I never bet anything blindly… https://t.co/gJcAb7wE7i
1520139107434909698,danmac800,Fri Apr 29 20:33:00 +0000 2022,-83.00208549999999,42.295065,My personal opinion - as a Walkerville resident a few houses away from this site is that this is the kind of develo… https://t.co/W0NfHTBsgv
1520139108579897344,fancyfrancia,Fri Apr 29 20:33:00 +0000 2022,-119.02516299999999,35.3469015,miss my dog
1520139109532119043,k69snapdick,Fri Apr 29 20:33:01 +0000 2022,-88.8306745,41.351791500000004,"@Susu_jpg It's funny, not funny, what life can throw at you. Ultimately, it's how we react and handle those circumstances that counts..."
1520139110014496770,ShyneInk,Fri Apr 29 20:33:01 +0000 2022,-80.8467855,35.209058999999996,@JamarroBrown Thank you so much! I need to cop some merch soon too!
1520139110387646469,tmj_MA_secure,Fri Apr 29 20:33:01 +0000 2022,-70.932122,42.5750009,"Have you ever had a role like ""Security Officer Medical Manufacturer""? What did you like most about that job?… https://t.co/Chpd93mN5G"
1520139109368573954,PSchauerMD,Fri Apr 29 20:33:01 +0000 2022,-91.0907995,30.4591,Status of Insurance Coverage for Metabolic Surgery. Getting Better? Joe Northup MD and panelists. May 5 th 7 pm EDT… https://t.co/1PU3q7FkMH
1520139111993995264,tmj_TNC_sales,Fri Apr 29 20:33:01 +0000 2022,-85.2368219,35.137265,"Want to work at Clayton Homes? We're hiring in Hixson, TN! Click for details: https://t.co/7VM32wjuKD #Sales #SalesJobs"
1520139112136728577,zoriahhhhj,Fri Apr 29 20:33:01 +0000 2022,-84.433106,33.7671945,"let her put my chains on, now she think she me or sum"
1520139112208076800,yTravelBlog,Fri Apr 29 20:33:01 +0000 2022,-78.837021,35.7561885,Did someone say pie? y'all these pies are so delicious
1520139112501497857,intelboy,Fri Apr 29 20:33:01 +0000 2022,-106.96603300000001,44.7886575,@JDCocchiarella She might get those Jewish space lasers on him.
1520139112807763968,tmj_den_constru,Fri Apr 29 20:33:01 +0000 2022,-105.2210997,39.755543,"If you're looking for work in #Golden, CO, check out this #Construction job via the link in our bio: Field Technici… https://t.co/9i7pZvlhNS"
1520139113076199424,tmj_sac_transp,Fri Apr 29 20:33:02 +0000 2022,-121.3884671,38.5499634,"Don't submit then quit. Apply for jobs like ""Fence Installation Associate"" at United Rentals, then look for people… https://t.co/dcHIgYamzw"
1520139113411661824,tmj_BOS_secure,Fri Apr 29 20:33:02 +0000 2022,-71.2356113,42.3764852,"If jobs with titles like ""Security Guard Health Professional Facility"" sound appealing to you, follow us to hear ab… https://t.co/AtcNr7XoS9"
1520139113575321600,tmj_cte_adv,Fri Apr 29 20:33:02 +0000 2022,-71.4778902,41.9933953,"CVS Health is hiring in #Woonsocket, RI! Read about our latest #Marketing job opening via the link in our bio: Prod… https://t.co/5XiIu0b1cA"
1520139113390919680,CoreyJa63767629,Fri Apr 29 20:33:02 +0000 2022,-86.541606,35.954332,@BuckReising @TwoRiversFord My second reaction 🤦🏽‍♂️ https://t.co/LtlsRjkKhy
