id,username,created_at,lng,lat,text
1520132323504705536,prettymskiller,Fri Apr 29 20:06:03 +0000 2022,-95.44648649999999,29.838495,Jamaican musicJamaican flagJamaican rumJamaican steps…and from that you got NIGERIA? Is the whole country crazy… https://t.co/NatHfd38nI
1520132323949391874,Rynolicious,Fri Apr 29 20:06:03 +0000 2022,-71.378008,41.877246,G2 is 🔒in. Roller gang let's go!
1520132327044784128,issadeva,Fri Apr 29 20:06:04 +0000 2022,-97.1356375,32.70185,To discuss this shit or nah…
1520132327556452352,SabinaStent,Fri Apr 29 20:06:04 +0000 2022,-118.4119065,34.0207895,"@VexSlain I am desperate to intervene, he has not stopped the entire time I’ve been here."
1520132327799767040,ColorOfGrey,Fri Apr 29 20:06:04 +0000 2022,-82.44183799999999,34.953849000000005,"@mybluehumor @deptulahasrage I admit, I love this &amp; the pick itself."
1520132328856559616,RadeneMarieC,Fri Apr 29 20:06:04 +0000 2022,-118.1632765,34.685827,@AmieWohrer The punch line of that is my favorite!
1520132329452101634,ABdeoro,Fri Apr 29 20:06:04 +0000 2022,-115.135165,36.0609645,2022 Draft https://t.co/TDGXTFP73p
1520132331037675526,CentralNY911,Fri Apr 29 20:06:05 +0000 2022,-76.3378562,43.0748111,"04/29/2022 - 3:59 PMCamillus Police dispatched to Fire Outdoor/brush Address: Breed Rd And Canal Rd, Camillus, Ny https://t.co/dNt6425LQh"
1520132330920185856,HOWL_Matt,Fri Apr 29 20:06:05 +0000 2022,-122.529191,45.432278499999995,"Neal Adams' drew the issue that was in this book and record set, which I adored as a kid. His hand drew the mental… https://t.co/a7Rykasx4C"
1520132331754958851,ConnieLukey,Fri Apr 29 20:06:05 +0000 2022,-80.2739375,43.147571,#SustainableBandsCredence Clearwater Recycle https://t.co/YWTihWxw4Q
1520132333151526912,GrantMeister2,Fri Apr 29 20:06:05 +0000 2022,-116.238001,43.598033,@Oolongli420 my insta DMs say otherwise 👀
1520132333831081992,Natalie45030283,Fri Apr 29 20:06:05 +0000 2022,-87.732013,41.8335845,@AOC Why do you drive one of his cars then? @elonmusk
1520132334183501825,Andrew_Hatton19,Fri Apr 29 20:06:05 +0000 2022,-83.7299715,42.270839499999994,@itsAntWright out here giving us the scoops 👀
1520132334154129409,MelanyGalbear,Fri Apr 29 20:06:05 +0000 2022,-97.1742045,32.8467245,@JDMorgan Happy birthday late Jeffery. I hope it was a marvelous day!! And thank you for that post blasting those a… https://t.co/i836zU0q0q
1520132334615465985,naturallight,Fri Apr 29 20:06:05 +0000 2022,-90.3703,38.5622,drilling beers
1520132335026380800,LAMaiden24,Fri Apr 29 20:06:06 +0000 2022,-118.4119065,34.0207895,@DodgerJesse Btw no one said that in the comments either.
1520132335718567938,iwaspoisoned_,Fri Apr 29 20:06:06 +0000 2022,-71.5631185,42.3777484,"Lucky Charms, Stop &amp; Shop - Hudson, Massachusetts - Ate lucky charms and was sick after with nausea, vomiting, diar… https://t.co/heMjwjtAOy"
1520132335718604804,CentralNY911,Fri Apr 29 20:06:06 +0000 2022,-76.3378562,43.0748111,"04/29/2022 - 3:59 PMWarners Fire Department dispatched to Fire Outdoor/brush Address: Breed Rd And Canal Rd, Camil… https://t.co/nyBWYra7cz"
1520132336163209218,Bmh1winHill,Fri Apr 29 20:06:06 +0000 2022,-81.9713315,27.9136125,@Smoknashes1095 I am due for a trip to the grocery store!🤙🏽😎🏝
1520132337446629377,danalevinpoet,Fri Apr 29 20:06:06 +0000 2022,-90.4781355,38.633388,@pswordwoman Congratulations!
1520132338147016705,yvngmar0,Fri Apr 29 20:06:06 +0000 2022,-91.0907995,30.4591,Kodak features was hard on both album
1520132338176466945,MySportsCulture,Fri Apr 29 20:06:06 +0000 2022,-82.20366150000001,34.694739999999996,Send me a DM… I’ll spill it Lol
1520132339275284488,skylarnehman,Fri Apr 29 20:06:07 +0000 2022,-77.60468399999999,41.1179365,@alaskababe_ I’m from Texas and immediately knew that this was Bass Pro 🤣
1520132339531198465,Godswarrior1993,Fri Apr 29 20:06:07 +0000 2022,-83.804475,27.698681999999998,@MarcusHarvey_ Hell no
1520132340529479681,paycoachk,Fri Apr 29 20:06:07 +0000 2022,-84.35244449999999,33.943456999999995,"Niggas will text a bitch back ""i ain't on shit finna slide to this lil wedding.” whole time he the groom… 😂🤦🏾‍♀️😭"
1520132340609024000,VaryCarolyn1,Fri Apr 29 20:06:07 +0000 2022,-111.931711,34.1682535,"@chipfranklin I’m with you on teaching real history, not some fake version of history.The banning of books,taking a… https://t.co/Hy33NT6dGu"
1520132340835622912,RinkdancerMary,Fri Apr 29 20:06:07 +0000 2022,-77.60468399999999,41.1179365,@DebraLindh Way cool …!!
1520132341745790976,Matt_Curto,Fri Apr 29 20:06:07 +0000 2022,-87.732013,41.8335845,"@Parker19872 @eika1999 @RLopez15thWard Chicago is a big city. Like any big city some neighborhoods have crime. So yes, incorrect."
1520132341913563137,CentralNY911,Fri Apr 29 20:06:07 +0000 2022,-76.552418,43.0307631,04/29/2022 - 3:59 PMJordan Ambulance dispatched to Motor Vehicle Collision Possible Injuries Address: Downs Rd And… https://t.co/nX97hLxdxR
1520132341917749248,Spanish_Ran,Fri Apr 29 20:06:07 +0000 2022,-73.977717,40.705597499999996,This clip is funnyBut I always look surpass this video…this man made timeless classic albums from 93-97…and poss… https://t.co/QZnia4Seow
1520132341024231424,Jerzeel_Herrera,Fri Apr 29 20:06:07 +0000 2022,-121.8737305,37.331159,Aloha 🤙. San Jose knows how to throw a party! A Hawaiian themed MIB got all the associates in paradise. Thank you t… https://t.co/ggtJXiEyah
1520132342228013056,Couturesextoys,Fri Apr 29 20:06:07 +0000 2022,-115.135165,36.0609645,Embrace Bunny Wand - Purple https://t.co/Tpey6wQnE1
1520132342525964289,QueenTae100,Fri Apr 29 20:06:07 +0000 2022,-90.1786295,30.001244,@SuitedPiece Pregnant
1520132343498948608,JulietaHelin,Fri Apr 29 20:06:08 +0000 2022,-82.6694675,40.365159500000004,@DeanaWeinheimer Thats why most expensive tickets are not sold :-) It is NHL game at Finland and none eu countrys h… https://t.co/VpQ9jifIfb
1520132344828637190,RantingRon716,Fri Apr 29 20:06:08 +0000 2022,-78.494466,42.8987195,@The9Route1 What did you think of Bills moving up two spots for Elam and giving up a fourth?
1520132345503764480,brinksuscareers,Fri Apr 29 20:06:08 +0000 2022,-74.0618074,40.902599,"1,500 employees have been working for Brinks for over 10 years. Join our team and see why: https://t.co/2G94Wxzyw0… https://t.co/nN1Ng00bFk"
1520132346220929024,sunny051488,Fri Apr 29 20:06:08 +0000 2022,-115.23443549999999,36.0188045,Degened into the May 6 $tqqq call. Let’s see how this pans out 😅 https://t.co/NzX36thF7p
1520132347605274624,Meiesha514,Fri Apr 29 20:06:09 +0000 2022,-81.47585124,28.4268662,You Can’t come to Florida and not ride the Bikes 🚲 @eric.montague.32 @erinmontague26 @ Westgate Lakes Resort &amp; Spa https://t.co/pFfTvN9vaZ
1520132348456624130,VaSportsHoF,Fri Apr 29 20:06:09 +0000 2022,-76.069946,36.8025415,"Our Executive Director, Will Driscoll, chatting with @ESPNradio941 about Induction Weekend! The Breakfast with Cham… https://t.co/gV6uTmzoKV"
1520132349844983809,yourmomsuckss,Fri Apr 29 20:06:09 +0000 2022,-80.434003,25.109363000000002,@shntlknowsbest_ She said we're all her children and we need to love each other no matter what so that's what I'm gonna do
1520132350855811074,HowardBanks51,Fri Apr 29 20:06:09 +0000 2022,-90.409401,32.862140999999994,@Mya_Bowman_ Absolutely Beautiful
1520132350151172097,Dr_ThomasZ,Fri Apr 29 20:06:09 +0000 2022,-87.4098795,46.5496655,"Morning run in beautiful Marquette, MI with @NorthernMichU athletic director Forrest Karr. I have missed this… https://t.co/ZS9LGI3C9F"
1520132351161864192,ltecato,Fri Apr 29 20:06:09 +0000 2022,-117.851089,33.842863,Maybe there’s a trend: “first unlawful storage charge since the law was enacted in 2021.” #Colorado https://t.co/zL2wHCjfzO
1520132351061159936,yaboi_gabe,Fri Apr 29 20:06:09 +0000 2022,-117.9924755,33.794812,https://t.co/4ETcuCwWgW If you don't want to donate to the link I have cashapp and Venmo. Any share or Donation hel… https://t.co/fM2GHzwV0O
1520132351942135809,ThatRangerDude,Fri Apr 29 20:06:10 +0000 2022,-93.3613205,46.441860500000004,"This might be my career highlight, not gonna lie. https://t.co/64Vu55H84H"
1520132353439510531,a1_racing,Fri Apr 29 20:06:10 +0000 2022,-89.6596895,39.774345999999994,@WoOLateModels @GordyGundaker11 @BMSupdates Go Gordy Go 🧡💜🧡💜🧡💜🧡💜🧡💜🧡
1520132352868950016,TomHolowach,Fri Apr 29 20:06:10 +0000 2022,-157.735838,21.390696499999997,@DavidAugust Of course this was right next to the gas pump... https://t.co/cvJINd2vGL
1520132354358054912,officiallordell,Fri Apr 29 20:06:10 +0000 2022,-90.24782400000001,38.653771,"@FrannyDiva I was coming on Elon’s freedom of speech machine to say I broke my laptop so, same 😩"
1520132357138829312,19LaLa89,Fri Apr 29 20:06:11 +0000 2022,-77.101999,38.8808445,Maybe my drink should be stronger lol or I might need to smoke cuz the shit that’s coming my way throwing me tf lef… https://t.co/tqBcDgs5rz
1520132358346883078,bizzyboo08,Fri Apr 29 20:06:11 +0000 2022,-75.77004099999999,42.746617,"@larainenewman Hi, in honor of Breast Cancer Awareness, and with Mothers Day coming up, I was hoping you could shar… https://t.co/sSYi2gpBI8"
